ts,run_id,component,operation,metric,value_ms,program_id,service_id
1787097114441,1787097114-370894783-10444,digital_service,post,decrypt_ms,0.004219,2,messaging-service
1787097114442,1787097114-370894783-10444,digital_service,post,storeLocalData_ms,0.562831,2,messaging-service
1787097114442,1787097114-370894783-10444,digital_service,post,post_total_ms,1.129003,2,messaging-service
1787097114454,1787097114-370894783-10444,integration_process,write,getServicePublicKey_ms,0.000100,2,messaging-service
1787097114454,1787097114-370894783-10444,integration_process,write,encrypt_ms,0.000481,2,messaging-service
1787097114454,1787097114-370894783-10444,integration_process,write,write_request_response_ms,19.196671,2,messaging-service
1787097114454,1787097114-370894783-10444,integration_process,write,write_act_total_ms,19.203111,2,messaging-service
1787097114454,1787097114-370894783-10444,integration_process,execute,execute_total_ms,83.417572,2,
1787097114469,1787097114-459518855-10445,digital_service,request,verifyCertificate_ms,0.004640,2,health-registry-service
1787097114473,1787097114-459518855-10445,digital_service,request,retrieveLocalData_ms,3.871216,2,health-registry-service
1787097114473,1787097114-459518855-10445,digital_service,request,encrypt_ms,0.004761,2,health-registry-service
1787097114473,1787097114-459518855-10445,digital_service,request,request_total_ms,4.519608,2,health-registry-service
1787097114485,1787097114-459518855-10445,integration_process,read,read_request_response_ms,25.751518,2,health-registry-service
1787097114485,1787097114-459518855-10445,integration_process,read,read_parse_ms,0.008320,2,health-registry-service
1787097114485,1787097114-459518855-10445,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097114485,1787097114-459518855-10445,integration_process,read,read_act_total_ms,25.769678,2,health-registry-service
1787097114492,1787097114-459518855-10445,digital_service,post,verifyCertificate_ms,0.004781,2,hospital-service
1787097114492,1787097114-459518855-10445,digital_service,post,decrypt_ms,0.004600,2,hospital-service
1787097114511,1787097114-459518855-10445,digital_service,post,storeLocalData_ms,19.329033,2,hospital-service
1787097114511,1787097114-459518855-10445,digital_service,post,post_total_ms,20.010747,2,hospital-service
1787097114523,1787097114-459518855-10445,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097114523,1787097114-459518855-10445,integration_process,write,encrypt_ms,0.000280,2,hospital-service
1787097114523,1787097114-459518855-10445,integration_process,write,write_request_response_ms,38.015694,2,hospital-service
1787097114523,1787097114-459518855-10445,integration_process,write,write_act_total_ms,38.022194,2,hospital-service
1787097114530,1787097114-459518855-10445,digital_service,post,verifyCertificate_ms,0.005382,2,messaging-service
1787097114530,1787097114-459518855-10445,digital_service,post,decrypt_ms,0.004680,2,messaging-service
1787097114531,1787097114-459518855-10445,digital_service,post,storeLocalData_ms,0.603450,2,messaging-service
1787097114531,1787097114-459518855-10445,digital_service,post,post_total_ms,1.184463,2,messaging-service
1787097114542,1787097114-459518855-10445,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097114542,1787097114-459518855-10445,integration_process,write,encrypt_ms,0.000420,2,messaging-service
1787097114542,1787097114-459518855-10445,integration_process,write,write_request_response_ms,19.213472,2,messaging-service
1787097114542,1787097114-459518855-10445,integration_process,write,write_act_total_ms,19.219452,2,messaging-service
1787097114542,1787097114-459518855-10445,integration_process,execute,execute_total_ms,83.208628,2,
1787097114557,1787097114-547941704-10446,digital_service,request,verifyCertificate_ms,0.004339,2,health-registry-service
1787097114561,1787097114-547941704-10446,digital_service,request,retrieveLocalData_ms,3.880454,2,health-registry-service
1787097114562,1787097114-547941704-10446,digital_service,request,encrypt_ms,0.004601,2,health-registry-service
1787097114562,1787097114-547941704-10446,digital_service,request,request_total_ms,4.540008,2,health-registry-service
1787097114573,1787097114-547941704-10446,integration_process,read,read_request_response_ms,25.740876,2,health-registry-service
1787097114573,1787097114-547941704-10446,integration_process,read,read_parse_ms,0.007819,2,health-registry-service
1787097114573,1787097114-547941704-10446,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097114573,1787097114-547941704-10446,integration_process,read,read_act_total_ms,25.758537,2,health-registry-service
1787097114580,1787097114-547941704-10446,digital_service,post,verifyCertificate_ms,0.005200,2,hospital-service
1787097114580,1787097114-547941704-10446,digital_service,post,decrypt_ms,0.004781,2,hospital-service
1787097114600,1787097114-547941704-10446,digital_service,post,storeLocalData_ms,19.471256,2,hospital-service
1787097114600,1787097114-547941704-10446,digital_service,post,post_total_ms,20.127828,2,hospital-service
1787097114612,1787097114-547941704-10446,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097114612,1787097114-547941704-10446,integration_process,write,encrypt_ms,0.000280,2,hospital-service
1787097114612,1787097114-547941704-10446,integration_process,write,write_request_response_ms,38.270340,2,hospital-service
1787097114612,1787097114-547941704-10446,integration_process,write,write_act_total_ms,38.277420,2,hospital-service
1787097114618,1787097114-547941704-10446,digital_service,post,verifyCertificate_ms,0.005260,2,messaging-service
1787097114619,1787097114-547941704-10446,digital_service,post,decrypt_ms,0.004379,2,messaging-service
1787097114619,1787097114-547941704-10446,digital_service,post,storeLocalData_ms,0.619592,2,messaging-service
1787097114619,1787097114-547941704-10446,digital_service,post,post_total_ms,1.228004,2,messaging-service
1787097114631,1787097114-547941704-10446,integration_process,write,getServicePublicKey_ms,0.000079,2,messaging-service
1787097114631,1787097114-547941704-10446,integration_process,write,encrypt_ms,0.000441,2,messaging-service
1787097114631,1787097114-547941704-10446,integration_process,write,write_request_response_ms,19.233391,2,messaging-service
1787097114631,1787097114-547941704-10446,integration_process,write,write_act_total_ms,19.240010,2,messaging-service
1787097114631,1787097114-547941704-10446,integration_process,execute,execute_total_ms,83.488153,2,
1787097114646,1787097114-636674238-10447,digital_service,request,verifyCertificate_ms,0.004401,2,health-registry-service
1787097114650,1787097114-636674238-10447,digital_service,request,retrieveLocalData_ms,3.885395,2,health-registry-service
1787097114650,1787097114-636674238-10447,digital_service,request,encrypt_ms,0.004839,2,health-registry-service
1787097114650,1787097114-636674238-10447,digital_service,request,request_total_ms,4.526569,2,health-registry-service
1787097114662,1787097114-636674238-10447,integration_process,read,read_request_response_ms,25.612895,2,health-registry-service
1787097114662,1787097114-636674238-10447,integration_process,read,read_parse_ms,0.009180,2,health-registry-service
1787097114662,1787097114-636674238-10447,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097114662,1787097114-636674238-10447,integration_process,read,read_act_total_ms,25.631935,2,health-registry-service
1787097114669,1787097114-636674238-10447,digital_service,post,verifyCertificate_ms,0.005100,2,hospital-service
1787097114669,1787097114-636674238-10447,digital_service,post,decrypt_ms,0.004020,2,hospital-service
1787097114688,1787097114-636674238-10447,digital_service,post,storeLocalData_ms,19.327533,2,hospital-service
1787097114688,1787097114-636674238-10447,digital_service,post,post_total_ms,19.973106,2,hospital-service
1787097114700,1787097114-636674238-10447,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097114700,1787097114-636674238-10447,integration_process,write,encrypt_ms,0.000259,2,hospital-service
1787097114700,1787097114-636674238-10447,integration_process,write,write_request_response_ms,37.811790,2,hospital-service
1787097114700,1787097114-636674238-10447,integration_process,write,write_act_total_ms,37.819231,2,hospital-service
1787097114706,1787097114-636674238-10447,digital_service,post,verifyCertificate_ms,0.005060,2,messaging-service
1787097114707,1787097114-636674238-10447,digital_service,post,decrypt_ms,0.004340,2,messaging-service
1787097114707,1787097114-636674238-10447,digital_service,post,storeLocalData_ms,0.633394,2,messaging-service
1787097114708,1787097114-636674238-10447,digital_service,post,post_total_ms,1.209824,2,messaging-service
1787097114719,1787097114-636674238-10447,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097114719,1787097114-636674238-10447,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097114719,1787097114-636674238-10447,integration_process,write,write_request_response_ms,19.212551,2,messaging-service
1787097114719,1787097114-636674238-10447,integration_process,write,write_act_total_ms,19.218891,2,messaging-service
1787097114719,1787097114-636674238-10447,integration_process,execute,execute_total_ms,82.863441,2,
1787097114734,1787097114-724848622-10448,digital_service,request,verifyCertificate_ms,0.004260,2,health-registry-service
1787097114739,1787097114-724848622-10448,digital_service,request,retrieveLocalData_ms,3.885115,2,health-registry-service
1787097114739,1787097114-724848622-10448,digital_service,request,encrypt_ms,0.005180,2,health-registry-service
1787097114739,1787097114-724848622-10448,digital_service,request,request_total_ms,4.552888,2,health-registry-service
1787097114750,1787097114-724848622-10448,integration_process,read,read_request_response_ms,26.038783,2,health-registry-service
1787097114750,1787097114-724848622-10448,integration_process,read,read_parse_ms,0.009580,2,health-registry-service
1787097114750,1787097114-724848622-10448,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097114750,1787097114-724848622-10448,integration_process,read,read_act_total_ms,26.058124,2,health-registry-service
1787097114757,1787097114-724848622-10448,digital_service,post,verifyCertificate_ms,0.005160,2,hospital-service
1787097114758,1787097114-724848622-10448,digital_service,post,decrypt_ms,0.004480,2,hospital-service
1787097114777,1787097114-724848622-10448,digital_service,post,storeLocalData_ms,19.408395,2,hospital-service
1787097114777,1787097114-724848622-10448,digital_service,post,post_total_ms,20.064928,2,hospital-service
1787097114789,1787097114-724848622-10448,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097114789,1787097114-724848622-10448,integration_process,write,encrypt_ms,0.000299,2,hospital-service
1787097114789,1787097114-724848622-10448,integration_process,write,write_request_response_ms,38.287880,2,hospital-service
1787097114789,1787097114-724848622-10448,integration_process,write,write_act_total_ms,38.294940,2,hospital-service
1787097114796,1787097114-724848622-10448,digital_service,post,verifyCertificate_ms,0.004900,2,messaging-service
1787097114796,1787097114-724848622-10448,digital_service,post,decrypt_ms,0.003880,2,messaging-service
1787097114797,1787097114-724848622-10448,digital_service,post,storeLocalData_ms,0.668973,2,messaging-service
1787097114797,1787097114-724848622-10448,digital_service,post,post_total_ms,1.244063,2,messaging-service
1787097114808,1787097114-724848622-10448,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097114808,1787097114-724848622-10448,integration_process,write,encrypt_ms,0.000420,2,messaging-service
1787097114808,1787097114-724848622-10448,integration_process,write,write_request_response_ms,19.333612,2,messaging-service
1787097114808,1787097114-724848622-10448,integration_process,write,write_act_total_ms,19.339853,2,messaging-service
1787097114808,1787097114-724848622-10448,integration_process,execute,execute_total_ms,83.906381,2,
1787097114823,1787097114-814137127-10449,digital_service,request,verifyCertificate_ms,0.004201,2,health-registry-service
1787097114828,1787097114-814137127-10449,digital_service,request,retrieveLocalData_ms,3.868814,2,health-registry-service
1787097114828,1787097114-814137127-10449,digital_service,request,encrypt_ms,0.004499,2,health-registry-service
1787097114828,1787097114-814137127-10449,digital_service,request,request_total_ms,4.540027,2,health-registry-service
1787097114839,1787097114-814137127-10449,integration_process,read,read_request_response_ms,25.755999,2,health-registry-service
1787097114839,1787097114-814137127-10449,integration_process,read,read_parse_ms,0.009440,2,health-registry-service
1787097114839,1787097114-814137127-10449,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097114840,1787097114-814137127-10449,integration_process,read,read_act_total_ms,25.775799,2,health-registry-service
1787097114846,1787097114-814137127-10449,digital_service,post,verifyCertificate_ms,0.005020,2,hospital-service
1787097114846,1787097114-814137127-10449,digital_service,post,decrypt_ms,0.004320,2,hospital-service
1787097114866,1787097114-814137127-10449,digital_service,post,storeLocalData_ms,19.553699,2,hospital-service
1787097114866,1787097114-814137127-10449,digital_service,post,post_total_ms,20.229371,2,hospital-service
1787097114878,1787097114-814137127-10449,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097114878,1787097114-814137127-10449,integration_process,write,encrypt_ms,0.000260,2,hospital-service
1787097114878,1787097114-814137127-10449,integration_process,write,write_request_response_ms,38.368242,2,hospital-service
1787097114878,1787097114-814137127-10449,integration_process,write,write_act_total_ms,38.374922,2,hospital-service
1787097114885,1787097114-814137127-10449,digital_service,post,verifyCertificate_ms,0.004800,2,messaging-service
1787097114885,1787097114-814137127-10449,digital_service,post,decrypt_ms,0.004682,2,messaging-service
1787097114886,1787097114-814137127-10449,digital_service,post,storeLocalData_ms,0.667493,2,messaging-service
1787097114886,1787097114-814137127-10449,digital_service,post,post_total_ms,1.247025,2,messaging-service
1787097114897,1787097114-814137127-10449,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097114897,1787097114-814137127-10449,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097114897,1787097114-814137127-10449,integration_process,write,write_request_response_ms,19.222470,2,messaging-service
1787097114897,1787097114-814137127-10449,integration_process,write,write_act_total_ms,19.228491,2,messaging-service
1787097114897,1787097114-814137127-10449,integration_process,execute,execute_total_ms,83.570274,2,
1787097114912,1787097114-903043125-10450,digital_service,request,verifyCertificate_ms,0.004320,2,health-registry-service
1787097114916,1787097114-903043125-10450,digital_service,request,retrieveLocalData_ms,3.890815,2,health-registry-service
1787097114917,1787097114-903043125-10450,digital_service,request,encrypt_ms,0.004700,2,health-registry-service
1787097114917,1787097114-903043125-10450,digital_service,request,request_total_ms,4.561090,2,health-registry-service
1787097114928,1787097114-903043125-10450,integration_process,read,read_request_response_ms,25.671816,2,health-registry-service
1787097114928,1787097114-903043125-10450,integration_process,read,read_parse_ms,0.008361,2,health-registry-service
1787097114928,1787097114-903043125-10450,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097114928,1787097114-903043125-10450,integration_process,read,read_act_total_ms,25.689878,2,health-registry-service
1787097114935,1787097114-903043125-10450,digital_service,post,verifyCertificate_ms,0.004760,2,hospital-service
1787097114935,1787097114-903043125-10450,digital_service,post,decrypt_ms,0.004701,2,hospital-service
1787097114955,1787097114-903043125-10450,digital_service,post,storeLocalData_ms,19.729082,2,hospital-service
1787097114955,1787097114-903043125-10450,digital_service,post,post_total_ms,20.395494,2,hospital-service
1787097114967,1787097114-903043125-10450,integration_process,write,getServicePublicKey_ms,0.000079,2,hospital-service
1787097114967,1787097114-903043125-10450,integration_process,write,encrypt_ms,0.000240,2,hospital-service
1787097114967,1787097114-903043125-10450,integration_process,write,write_request_response_ms,38.437504,2,hospital-service
1787097114967,1787097114-903043125-10450,integration_process,write,write_act_total_ms,38.444503,2,hospital-service
1787097114974,1787097114-903043125-10450,digital_service,post,verifyCertificate_ms,0.010119,2,messaging-service
1787097114974,1787097114-903043125-10450,digital_service,post,decrypt_ms,0.004921,2,messaging-service
1787097114975,1787097114-903043125-10450,digital_service,post,storeLocalData_ms,0.678453,2,messaging-service
1787097114975,1787097114-903043125-10450,digital_service,post,post_total_ms,1.267505,2,messaging-service
1787097114986,1787097114-903043125-10450,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097114986,1787097114-903043125-10450,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097114986,1787097114-903043125-10450,integration_process,write,write_request_response_ms,19.235112,2,messaging-service
1787097114986,1787097114-903043125-10450,integration_process,write,write_act_total_ms,19.240872,2,messaging-service
1787097114986,1787097114-903043125-10450,integration_process,execute,execute_total_ms,83.564435,2,
1787097115001,1787097114-991826061-10451,digital_service,request,verifyCertificate_ms,0.004541,2,health-registry-service
1787097115005,1787097114-991826061-10451,digital_service,request,retrieveLocalData_ms,3.865656,2,health-registry-service
1787097115005,1787097114-991826061-10451,digital_service,request,encrypt_ms,0.004920,2,health-registry-service
1787097115005,1787097114-991826061-10451,digital_service,request,request_total_ms,4.523468,2,health-registry-service
1787097115017,1787097114-991826061-10451,integration_process,read,read_request_response_ms,25.660716,2,health-registry-service
1787097115017,1787097114-991826061-10451,integration_process,read,read_parse_ms,0.009661,2,health-registry-service
1787097115017,1787097114-991826061-10451,integration_process,read,decrypt_ms,0.000200,2,health-registry-service
1787097115017,1787097114-991826061-10451,integration_process,read,read_act_total_ms,25.680896,2,health-registry-service
1787097115024,1787097114-991826061-10451,digital_service,post,verifyCertificate_ms,0.005040,2,hospital-service
1787097115024,1787097114-991826061-10451,digital_service,post,decrypt_ms,0.004361,2,hospital-service
1787097115044,1787097114-991826061-10451,digital_service,post,storeLocalData_ms,19.714301,2,hospital-service
1787097115044,1787097114-991826061-10451,digital_service,post,post_total_ms,20.371194,2,hospital-service
1787097115056,1787097114-991826061-10451,integration_process,write,getServicePublicKey_ms,0.000079,2,hospital-service
1787097115056,1787097114-991826061-10451,integration_process,write,encrypt_ms,0.000280,2,hospital-service
1787097115056,1787097114-991826061-10451,integration_process,write,write_request_response_ms,38.457203,2,hospital-service
1787097115056,1787097114-991826061-10451,integration_process,write,write_act_total_ms,38.463603,2,hospital-service
1787097115062,1787097114-991826061-10451,digital_service,post,verifyCertificate_ms,0.005120,2,messaging-service
1787097115062,1787097114-991826061-10451,digital_service,post,decrypt_ms,0.004380,2,messaging-service
1787097115063,1787097114-991826061-10451,digital_service,post,storeLocalData_ms,0.687874,2,messaging-service
1787097115063,1787097114-991826061-10451,digital_service,post,post_total_ms,1.273065,2,messaging-service
1787097115075,1787097114-991826061-10451,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097115075,1787097114-991826061-10451,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097115075,1787097114-991826061-10451,integration_process,write,write_request_response_ms,19.254092,2,messaging-service
1787097115075,1787097114-991826061-10451,integration_process,write,write_act_total_ms,19.260551,2,messaging-service
1787097115075,1787097114-991826061-10451,integration_process,execute,execute_total_ms,83.621255,2,
1787097115090,1787097115-80756939-10452,digital_service,request,verifyCertificate_ms,0.004160,2,health-registry-service
1787097115094,1787097115-80756939-10452,digital_service,request,retrieveLocalData_ms,3.877175,2,health-registry-service
1787097115094,1787097115-80756939-10452,digital_service,request,encrypt_ms,0.004580,2,health-registry-service
1787097115094,1787097115-80756939-10452,digital_service,request,request_total_ms,4.548848,2,health-registry-service
1787097115106,1787097115-80756939-10452,integration_process,read,read_request_response_ms,25.671076,2,health-registry-service
1787097115106,1787097115-80756939-10452,integration_process,read,read_parse_ms,0.007680,2,health-registry-service
1787097115106,1787097115-80756939-10452,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097115106,1787097115-80756939-10452,integration_process,read,read_act_total_ms,25.688316,2,health-registry-service
1787097115113,1787097115-80756939-10452,digital_service,post,verifyCertificate_ms,0.004901,2,hospital-service
1787097115113,1787097115-80756939-10452,digital_service,post,decrypt_ms,0.004182,2,hospital-service
1787097115133,1787097115-80756939-10452,digital_service,post,storeLocalData_ms,19.685101,2,hospital-service
1787097115133,1787097115-80756939-10452,digital_service,post,post_total_ms,20.326473,2,hospital-service
1787097115144,1787097115-80756939-10452,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115144,1787097115-80756939-10452,integration_process,write,encrypt_ms,0.000240,2,hospital-service
1787097115144,1787097115-80756939-10452,integration_process,write,write_request_response_ms,38.370362,2,hospital-service
1787097115144,1787097115-80756939-10452,integration_process,write,write_act_total_ms,38.377002,2,hospital-service
1787097115151,1787097115-80756939-10452,digital_service,post,verifyCertificate_ms,0.004940,2,messaging-service
1787097115151,1787097115-80756939-10452,digital_service,post,decrypt_ms,0.004320,2,messaging-service
1787097115152,1787097115-80756939-10452,digital_service,post,storeLocalData_ms,0.701915,2,messaging-service
1787097115152,1787097115-80756939-10452,digital_service,post,post_total_ms,1.312886,2,messaging-service
1787097115164,1787097115-80756939-10452,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097115164,1787097115-80756939-10452,integration_process,write,encrypt_ms,0.000460,2,messaging-service
1787097115164,1787097115-80756939-10452,integration_process,write,write_request_response_ms,19.307953,2,messaging-service
1787097115164,1787097115-80756939-10452,integration_process,write,write_act_total_ms,19.313893,2,messaging-service
1787097115164,1787097115-80756939-10452,integration_process,execute,execute_total_ms,83.571515,2,
1787097115179,1787097115-169319171-10453,digital_service,request,verifyCertificate_ms,0.004399,2,health-registry-service
1787097115183,1787097115-169319171-10453,digital_service,request,retrieveLocalData_ms,3.897594,2,health-registry-service
1787097115183,1787097115-169319171-10453,digital_service,request,encrypt_ms,0.004300,2,health-registry-service
1787097115183,1787097115-169319171-10453,digital_service,request,request_total_ms,4.559069,2,health-registry-service
1787097115195,1787097115-169319171-10453,integration_process,read,read_request_response_ms,25.947662,2,health-registry-service
1787097115195,1787097115-169319171-10453,integration_process,read,read_parse_ms,0.008220,2,health-registry-service
1787097115195,1787097115-169319171-10453,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097115195,1787097115-169319171-10453,integration_process,read,read_act_total_ms,25.965582,2,health-registry-service
1787097115202,1787097115-169319171-10453,digital_service,post,verifyCertificate_ms,0.005200,2,hospital-service
1787097115202,1787097115-169319171-10453,digital_service,post,decrypt_ms,0.004459,2,hospital-service
1787097115222,1787097115-169319171-10453,digital_service,post,storeLocalData_ms,19.647141,2,hospital-service
1787097115222,1787097115-169319171-10453,digital_service,post,post_total_ms,20.306612,2,hospital-service
1787097115233,1787097115-169319171-10453,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097115233,1787097115-169319171-10453,integration_process,write,encrypt_ms,0.000260,2,hospital-service
1787097115233,1787097115-169319171-10453,integration_process,write,write_request_response_ms,38.482124,2,hospital-service
1787097115233,1787097115-169319171-10453,integration_process,write,write_act_total_ms,38.489384,2,hospital-service
1787097115240,1787097115-169319171-10453,digital_service,post,verifyCertificate_ms,0.005140,2,messaging-service
1787097115240,1787097115-169319171-10453,digital_service,post,decrypt_ms,0.004060,2,messaging-service
1787097115241,1787097115-169319171-10453,digital_service,post,storeLocalData_ms,0.709433,2,messaging-service
1787097115241,1787097115-169319171-10453,digital_service,post,post_total_ms,1.283726,2,messaging-service
1787097115253,1787097115-169319171-10453,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097115253,1787097115-169319171-10453,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097115253,1787097115-169319171-10453,integration_process,write,write_request_response_ms,19.322514,2,messaging-service
1787097115253,1787097115-169319171-10453,integration_process,write,write_act_total_ms,19.328793,2,messaging-service
1787097115253,1787097115-169319171-10453,integration_process,execute,execute_total_ms,83.978223,2,
1787097115268,1787097115-258616396-10454,digital_service,request,verifyCertificate_ms,0.004821,2,health-registry-service
1787097115272,1787097115-258616396-10454,digital_service,request,retrieveLocalData_ms,3.899875,2,health-registry-service
1787097115272,1787097115-258616396-10454,digital_service,request,encrypt_ms,0.005180,2,health-registry-service
1787097115272,1787097115-258616396-10454,digital_service,request,request_total_ms,4.567748,2,health-registry-service
1787097115284,1787097115-258616396-10454,integration_process,read,read_request_response_ms,25.677135,2,health-registry-service
1787097115284,1787097115-258616396-10454,integration_process,read,read_parse_ms,0.009220,2,health-registry-service
1787097115284,1787097115-258616396-10454,integration_process,read,decrypt_ms,0.000159,2,health-registry-service
1787097115284,1787097115-258616396-10454,integration_process,read,read_act_total_ms,25.697056,2,health-registry-service
1787097115291,1787097115-258616396-10454,digital_service,post,verifyCertificate_ms,0.005140,2,hospital-service
1787097115291,1787097115-258616396-10454,digital_service,post,decrypt_ms,0.004021,2,hospital-service
1787097115311,1787097115-258616396-10454,digital_service,post,storeLocalData_ms,19.919146,2,hospital-service
1787097115311,1787097115-258616396-10454,digital_service,post,post_total_ms,20.571198,2,hospital-service
1787097115323,1787097115-258616396-10454,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115323,1787097115-258616396-10454,integration_process,write,encrypt_ms,0.000279,2,hospital-service
1787097115323,1787097115-258616396-10454,integration_process,write,write_request_response_ms,38.693587,2,hospital-service
1787097115323,1787097115-258616396-10454,integration_process,write,write_act_total_ms,38.700607,2,hospital-service
1787097115329,1787097115-258616396-10454,digital_service,post,verifyCertificate_ms,0.005180,2,messaging-service
1787097115330,1787097115-258616396-10454,digital_service,post,decrypt_ms,0.004080,2,messaging-service
1787097115330,1787097115-258616396-10454,digital_service,post,storeLocalData_ms,0.724493,2,messaging-service
1787097115331,1787097115-258616396-10454,digital_service,post,post_total_ms,1.306686,2,messaging-service
1787097115342,1787097115-258616396-10454,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097115342,1787097115-258616396-10454,integration_process,write,encrypt_ms,0.000440,2,messaging-service
1787097115342,1787097115-258616396-10454,integration_process,write,write_request_response_ms,19.375955,2,messaging-service
1787097115342,1787097115-258616396-10454,integration_process,write,write_act_total_ms,19.382074,2,messaging-service
1787097115342,1787097115-258616396-10454,integration_process,execute,execute_total_ms,84.025784,2,
1787097115357,1787097115-347821200-10455,digital_service,request,verifyCertificate_ms,0.004041,2,health-registry-service
1787097115361,1787097115-347821200-10455,digital_service,request,retrieveLocalData_ms,3.894775,2,health-registry-service
1787097115361,1787097115-347821200-10455,digital_service,request,encrypt_ms,0.007601,2,health-registry-service
1787097115362,1787097115-347821200-10455,digital_service,request,request_total_ms,4.567589,2,health-registry-service
1787097115373,1787097115-347821200-10455,integration_process,read,read_request_response_ms,25.735598,2,health-registry-service
1787097115373,1787097115-347821200-10455,integration_process,read,read_parse_ms,0.009500,2,health-registry-service
1787097115373,1787097115-347821200-10455,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097115373,1787097115-347821200-10455,integration_process,read,read_act_total_ms,25.755617,2,health-registry-service
1787097115380,1787097115-347821200-10455,digital_service,post,verifyCertificate_ms,0.005200,2,hospital-service
1787097115380,1787097115-347821200-10455,digital_service,post,decrypt_ms,0.004180,2,hospital-service
1787097115400,1787097115-347821200-10455,digital_service,post,storeLocalData_ms,20.000088,2,hospital-service
1787097115400,1787097115-347821200-10455,digital_service,post,post_total_ms,20.658019,2,hospital-service
1787097115412,1787097115-347821200-10455,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115412,1787097115-347821200-10455,integration_process,write,encrypt_ms,0.000299,2,hospital-service
1787097115412,1787097115-347821200-10455,integration_process,write,write_request_response_ms,38.802791,2,hospital-service
1787097115412,1787097115-347821200-10455,integration_process,write,write_act_total_ms,38.810330,2,hospital-service
1787097115419,1787097115-347821200-10455,digital_service,post,verifyCertificate_ms,0.005199,2,messaging-service
1787097115419,1787097115-347821200-10455,digital_service,post,decrypt_ms,0.004340,2,messaging-service
1787097115420,1787097115-347821200-10455,digital_service,post,storeLocalData_ms,0.708593,2,messaging-service
1787097115420,1787097115-347821200-10455,digital_service,post,post_total_ms,1.321766,2,messaging-service
1787097115431,1787097115-347821200-10455,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097115431,1787097115-347821200-10455,integration_process,write,encrypt_ms,0.000421,2,messaging-service
1787097115431,1787097115-347821200-10455,integration_process,write,write_request_response_ms,19.267692,2,messaging-service
1787097115431,1787097115-347821200-10455,integration_process,write,write_act_total_ms,19.273252,2,messaging-service
1787097115431,1787097115-347821200-10455,integration_process,execute,execute_total_ms,84.032084,2,
1787097115446,1787097115-437153046-10456,digital_service,request,verifyCertificate_ms,0.004160,2,health-registry-service
1787097115451,1787097115-437153046-10456,digital_service,request,retrieveLocalData_ms,3.900375,2,health-registry-service
1787097115451,1787097115-437153046-10456,digital_service,request,encrypt_ms,0.004481,2,health-registry-service
1787097115451,1787097115-437153046-10456,digital_service,request,request_total_ms,4.568808,2,health-registry-service
1787097115462,1787097115-437153046-10456,integration_process,read,read_request_response_ms,25.689976,2,health-registry-service
1787097115462,1787097115-437153046-10456,integration_process,read,read_parse_ms,0.009419,2,health-registry-service
1787097115462,1787097115-437153046-10456,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097115462,1787097115-437153046-10456,integration_process,read,read_act_total_ms,25.709716,2,health-registry-service
1787097115469,1787097115-437153046-10456,digital_service,post,verifyCertificate_ms,0.005001,2,hospital-service
1787097115469,1787097115-437153046-10456,digital_service,post,decrypt_ms,0.004460,2,hospital-service
1787097115489,1787097115-437153046-10456,digital_service,post,storeLocalData_ms,19.904803,2,hospital-service
1787097115490,1787097115-437153046-10456,digital_service,post,post_total_ms,20.557756,2,hospital-service
